sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,Category
403083,TW,Evergreen Broadleaf,Phyllanthaceae,Antidesma,Antidesma japonicum,Chinese Taipei,iNaturalist Research-grade Observations,3076491,2023,121.4963327,24.90424883,Common
5522027,AU,Evergreen Needleleaf,Cupressaceae,Callitris,Callitris monticola,Australia,iNaturalist Research-grade Observations,2684286,2024,153.2115908,-28.21307126,Rare
5546672,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia parvipinnula,Australia,NSW BioNet Atlas,2979735,2017,151.6181266,-32.83066214,Common
1191120,FR,Deciduous Broadleaf,Fabaceae,Cytisus,Cytisus oromediterraneus,France,6 - Inventaire général de la flore vasculaire et de la fonge sur le TAG du CBNMed-Données flores issues de la base de données de Jean-Marc Lewin,5611875,2016,2.053282262,42.51548182,Frequent
4693632,US,Evergreen Broadleaf,Papaveraceae,Dendromecon,Dendromecon rigida,United States of America,iNaturalist Research-grade Observations,2888424,2021,-121.1984737,36.48600131,Frequent
5414759,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus fastigata,Australia,iNaturalist Research-grade Observations,3176556,2023,150.7114219,-34.61759784,Rare
6076960,CO,Evergreen Broadleaf,Fabaceae,Hymenaea,Hymenaea,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,2950720,2019,-75.84315982,6.697832869,Frequent
6100241,CO,Deciduous Broadleaf,Polygonaceae,Triplaris,Triplaris cumingiana,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,4038399,2018,-75.85127092,6.749732346,Frequent
3602645,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,United States of America,iNaturalist Research-grade Observations,2928521,2022,-109.1686127,31.88732147,Common
3682686,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea pandurata,United States of America,iNaturalist Research-grade Observations,2928514,2023,-88.10828291,30.59053462,Frequent
2256152,RU,Deciduous Broadleaf,Ulmaceae,Ulmus,Ulmus laevis,Russian Federation,iNaturalist Research-grade Observations,7303616,2021,69.45139519,56.09994144,Frequent
4990434,US,Evergreen Broadleaf,Urticaceae,Boehmeria,Boehmeria cylindrica,United States of America,iNaturalist Research-grade Observations,2984345,2019,-86.90538689,36.06061645,Frequent
3457213,US,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus cerulea,United States of America,iNaturalist Research-grade Observations,2888726,2017,-117.4835029,47.65049341,Frequent
172362,ZA,Evergreen Broadleaf,Rubiaceae,Mitriostigma,Mitriostigma axillare,South Africa,iNaturalist Research-grade Observations,2894904,2018,32.41180094,-28.38319934,Rare
3837414,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum prunifolium,United States of America,iNaturalist Research-grade Observations,2888608,2023,-77.23706143,39.06878844,Frequent
4693996,US,Evergreen Broadleaf,Papaveraceae,Dendromecon,Dendromecon rigida,United States of America,iNaturalist Research-grade Observations,2888424,2020,-121.8883055,37.15760881,Frequent
5871165,BR,Evergreen Broadleaf,Musaceae,Musa,Musa ornata,Brazil,iNaturalist Research-grade Observations,2762989,2023,-44.64426112,-22.3668821,Common
505192,KR,Deciduous Broadleaf,Ulmaceae,Ulmus,Ulmus davidiana,"Korea, Republic of",NIEK_NES,7141651,2017,126.41436,37.38280234,Common
4022831,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer spicatum,United States of America,iNaturalist Research-grade Observations,3189848,2023,-87.12571554,46.36819864,Frequent
6107257,CO,Deciduous Broadleaf,Bignoniaceae,Handroanthus,Handroanthus coralibe,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental (EIA) para la construcción y operación de la línea de flujo Belleza - Casacará,4092392,2022,-74.0918568,9.898178745,Frequent
3034069,MX,Evergreen Broadleaf,Asparagaceae,Agave,Agave inaequidens,Mexico,iNaturalist Research-grade Observations,2766643,2020,-99.52197633,18.87601687,Common
3027013,US,Deciduous Broadleaf,Anacardiaceae,Rhus,Rhus microphylla,United States of America,iNaturalist Research-grade Observations,7707078,2024,-99.0792634,28.93872753,Common
169118,ZA,Evergreen Broadleaf,Fabaceae,Dialium,Dialium schlechteri,South Africa,iNaturalist Research-grade Observations,2970968,2024,32.27273942,-27.4528525,Rare
469826,TW,Evergreen Broadleaf,Verbenaceae,Stachytarpheta,Stachytarpheta urticifolia,Chinese Taipei,iNaturalist Research-grade Observations,2925457,2019,120.7876388,21.96981699,Common
4723706,US,Evergreen Broadleaf,Rosaceae,Adenostoma,Adenostoma fasciculatum,United States of America,iNaturalist Research-grade Observations,3030227,2022,-122.7021316,38.20905592,Frequent
892542,BE,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron sumatrensis,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",3146683,2022,5.650711087,51.18024646,Frequent
5909540,CO,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus deanei,Colombia,"Biodiversidad asociada al plan de manejo ambiental del embalse de Tominé, Cundinamarca",3176672,2018,-73.8640547,4.913559256,Common
585407,CZ,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes nigrum,Czechia,iNaturalist Research-grade Observations,2986192,2022,13.29757889,49.7014614,Frequent
4335940,US,Deciduous Broadleaf,Fabaceae,Vachellia,Vachellia farnesiana,United States of America,iNaturalist Research-grade Observations,2979265,2021,-82.71286874,28.81804196,Frequent
5373431,AU,Evergreen Broadleaf,Fabaceae,Acacia,Acacia baileyana,Australia,iNaturalist Research-grade Observations,2981303,2023,144.3018075,-36.78472095,Common
2720740,CA,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis montana,Canada,iNaturalist Research-grade Observations,2891760,2021,-77.85655988,45.072424,Frequent
3284366,CR,Evergreen Broadleaf,Melastomataceae,Blakea,Blakea chlorantha,Costa Rica,iNaturalist Research-grade Observations,5600487,2020,-84.78361284,10.29777663,Rare
383916,TW,Evergreen Broadleaf,Lamiaceae,Clerodendrum,Clerodendrum japonicum,Chinese Taipei,iNaturalist Research-grade Observations,2925348,2021,120.7761121,24.0538938,Common
3495215,US,Deciduous Broadleaf,Lamiaceae,Salvia,Salvia mellifera,United States of America,iNaturalist Research-grade Observations,2926986,2018,-118.1480026,34.21742027,Frequent
5391232,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia ulicifolia,Australia,iNaturalist Research-grade Observations,2978369,2020,151.1210795,-33.74685134,Frequent
3257014,PR,Evergreen Broadleaf,Melastomataceae,Miconia,Miconia racemosa,Puerto Rico,iNaturalist Research-grade Observations,3188564,2023,-67.00910987,18.18637676,Rare
3640007,US,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica anagallis-aquatica,United States of America,iNaturalist Research-grade Observations,3172086,2023,-108.2675488,33.23082633,Frequent
4263853,US,Deciduous Broadleaf,Paulowniaceae,Paulownia,Paulownia tomentosa,United States of America,iNaturalist Research-grade Observations,3170823,2020,-82.13215555,35.89368108,Frequent
3676854,US,Deciduous Broadleaf,Celastraceae,Celastrus,Celastrus scandens,United States of America,Pl@ntNet automatically identified occurrences,3169171,2022,-80.01314168,40.59893789,Frequent
3987841,US,Deciduous Broadleaf,Rosaceae,Prunus,Prunus virginiana,United States of America,iNaturalist Research-grade Observations,3022668,2024,-111.7124942,43.65773852,Frequent
3538704,US,Deciduous Broadleaf,Fabaceae,Gleditsia,Gleditsia aquatica,United States of America,iNaturalist Research-grade Observations,2959492,2024,-96.21083963,30.56711097,Common
1178953,FI,Deciduous Broadleaf,Salicaceae,Salix,Salix lapponum,Finland,Kastikka Floristic Archives (Kastikka Ark),7104074,2017,24.44855992,66.69250477,Frequent
5834547,AU,Evergreen Broadleaf,Winteraceae,Drimys,Tasmannia lanceolata,Australia,iNaturalist Research-grade Observations,4020721,2019,147.8354043,-41.33283904,Common
5388728,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia terminalis,Australia,NSW BioNet Atlas,2978771,2015,151.0693272,-34.11639488,Frequent
5291823,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea elliptica,Australia,iNaturalist Research-grade Observations,3995960,2018,118.1791004,-34.33927413,Rare
1073658,ES,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum tinus,Spain,Pl@ntNet automatically identified occurrences,2888585,2019,-6.079565131,40.42306648,Frequent
3030037,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina spec,United States of America,iNaturalist Research-grade Observations,3158021,2020,-91.75049003,31.82462205,Frequent
3784813,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea coccinea,United States of America,iNaturalist Research-grade Observations,2928560,2024,-76.49686403,36.82596763,Common
2670031,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus canadensis,Canada,Pl@ntNet automatically identified occurrences,3082270,2019,-66.12036644,48.94474303,Frequent
373587,TW,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros morrisiana,Chinese Taipei,iNaturalist Research-grade Observations,9249842,2020,120.7996962,24.19295087,Common
5278971,AU,Evergreen Broadleaf,Myrtaceae,Melaleuca,Melaleuca rupestris,Australia,Earth Guardians Weekly Feed,9256028,2023,116.1570809,-31.73391502,Rare
162958,ZA,Deciduous Broadleaf,Apocynaceae,Adenium,Adenium obesum,South Africa,iNaturalist Research-grade Observations,7155887,2024,31.99007254,-24.4312586,Common
1479991,IT,Deciduous Broadleaf,Rosaceae,Amelanchier,Amelanchier ovalis,Italy,Pl@ntNet automatically identified occurrences,3023878,2022,10.33628096,43.99952416,Frequent
1993477,PT,Evergreen Broadleaf,Fabaceae,Acacia,Acacia dealbata,Portugal,iNaturalist Research-grade Observations,2979474,2020,-8.218118782,40.11987883,Frequent
353643,TW,Evergreen Broadleaf,Apocynaceae,Stephanotis,Stephanotis volubilis,Chinese Taipei,iNaturalist Research-grade Observations,12202584,2022,120.2678682,22.65549295,Common
2752104,CA,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea alba,Canada,iNaturalist Research-grade Observations,3026585,2020,-78.91433,45.63333878,Frequent
78706,ZA,Deciduous Broadleaf,Bignoniaceae,Kigelia,Kigelia africana,South Africa,iNaturalist Research-grade Observations,3172561,2020,23.55339984,-33.98240335,Common
4083030,US,Deciduous Broadleaf,Oleaceae,Forestiera,Forestiera pubescens,United States of America,iNaturalist Research-grade Observations,3172385,2022,-97.3937232,32.2498018,Common
4509120,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja occidentalis,United States of America,iNaturalist Research-grade Observations,2684178,2024,-91.06444842,47.59344367,Frequent
4752492,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros texana,United States of America,iNaturalist Research-grade Observations,3032981,2024,-99.40958469,29.80126036,Frequent
4963669,US,Evergreen Broadleaf,Magnoliaceae,Magnolia,Magnolia grandiflora,United States of America,iNaturalist Research-grade Observations,9605163,2018,-88.08735189,30.2498816,Frequent
3101337,MX,Evergreen Broadleaf,Turneraceae,Turnera,Turnera ulmifolia,Mexico,iNaturalist Research-grade Observations,2874852,2019,-93.0977539,16.72465668,Common
2787501,CA,Deciduous Broadleaf,Cecidomyiidae,Acericecis,Acericecis ocellaris,Canada,iNaturalist Research-grade Observations,1596254,2024,-84.12075409,46.52069543,Frequent
5920918,CO,Evergreen Broadleaf,Moraceae,Ficus,Ficus insipida,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,6358534,2017,-75.5101051,7.236866841,Common
100078,ZA,Deciduous Broadleaf,Lamiaceae,Salvia,Salvia chamelaeagnea,South Africa,iNaturalist Research-grade Observations,3881832,2024,18.37623191,-34.04284646,Common
1213920,FR,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica anagallis-aquatica,France,"6 - Inventaire général de la flore vasculaire et de la fonge sur le TAG du CBNMed-Divers jeux de données floristiques produits par la Société d'Horticulture et d'Histoire Naturelle du 34 dans les dép. du 06,11,13,30,34,48,66,83,84",3172086,2017,3.110298789,43.43030207,Frequent
6256075,CL,Evergreen Broadleaf,Euphorbiaceae,Colliguaja,Colliguaja odorifera,Chile,Pl@ntNet automatically identified occurrences,3073813,2022,-70.74905156,-33.61819735,Common
3978004,US,Deciduous Broadleaf,Rosaceae,Holodiscus,Holodiscus discolor,United States of America,iNaturalist Research-grade Observations,2987780,2024,-121.9396565,45.27342244,Frequent
447672,CN,Deciduous Broadleaf,Rosaceae,Prunus,Prunus sibirica,China,iNaturalist Research-grade Observations,3021111,2024,116.0955408,39.87372753,Rare
1070474,ES,Evergreen Needleleaf,Taxaceae,Taxus,Taxus baccata,Spain,Pl@ntNet observations,5284517,2021,-4.029078725,42.07045015,Frequent
4223431,US,Deciduous Broadleaf,Ericaceae,Oxydendrum,Oxydendrum arboreum,United States of America,iNaturalist Research-grade Observations,2882708,2021,-81.69081156,36.21308203,Frequent
2581493,RU,Evergreen Needleleaf,Pinaceae,Pinus,Pinus koraiensis,Russian Federation,iNaturalist Research-grade Observations,5284979,2022,135.4598159,43.89568507,Common
2423073,SE,Deciduous Broadleaf,Rosaceae,Amelanchier,Amelanchier humilis,Sweden,Artportalen,3023903,2019,17.8226791,59.8627271,Frequent
1698416,NO,Evergreen Broadleaf,Rosaceae,Cotoneaster,Cotoneaster acutifolius,Norway,Norwegian Species Observation Service,3025770,2024,11.37621022,59.38406044,Frequent
301351,TW,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus spraguei,Chinese Taipei,iNaturalist Research-grade Observations,3793820,2022,121.2586046,24.39281669,Common
4045035,US,Deciduous Broadleaf,Cannabaceae,Celtis,Celtis laevigata,United States of America,iNaturalist Research-grade Observations,2984491,2022,-97.48450158,32.84291129,Frequent
6076232,CO,Evergreen Broadleaf,Fabaceae,Hymenaea,Hymenaea,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,2950720,2019,-75.849028,6.707839092,Frequent
4108686,US,Deciduous Broadleaf,Ulmaceae,Ulmus,Ulmus crassifolia,United States of America,iNaturalist Research-grade Observations,5361871,2022,-97.41081048,32.79237184,Frequent
4187325,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824,2020,-85.33170325,34.94238984,Frequent
808648,BE,Deciduous Broadleaf,Betulaceae,Betula,Betula pubescens,Belgium,iNaturalist Research-grade Observations,9118014,2023,5.750822365,50.34974334,Frequent
6003031,CO,Evergreen Broadleaf,Arecaceae,Acrocomia,Acrocomia aculeata,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,7413879,2018,-75.85143591,6.695540891,Common
3561849,US,Deciduous Broadleaf,Oleaceae,Chionanthus,Chionanthus virginicus,United States of America,iNaturalist Research-grade Observations,3172303,2021,-95.15380973,31.39315498,Frequent
6043175,CO,Evergreen Broadleaf,Clusiaceae,Clusia,Clusia minor,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,5421056,2018,-75.83221718,6.683670764,Frequent
5703436,AU,Evergreen Broadleaf,Rubiaceae,Cyclophyllum,Cyclophyllum coprosmoides,Australia,iNaturalist Research-grade Observations,5336209,2023,152.4982328,-25.71462356,Common
5420025,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus pulverulenta,Australia,NSW BioNet Atlas,3176788,2020,150.1099204,-33.58868702,Rare
4585858,US,Evergreen Needleleaf,Pinaceae,Picea,Picea rubens,United States of America,iNaturalist Research-grade Observations,5284717,2022,-69.07371379,44.24088638,Frequent
5937251,CO,Evergreen Broadleaf,Melastomataceae,Pleroma,Pleroma pulchrum,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental para la Modificación del Área de Perforación Exploratoria Medina Occidental,6683,2019,-73.27913212,4.674827903,Frequent
1991416,PT,Evergreen Broadleaf,Fabaceae,Acacia,Acacia dealbata,Portugal,Sightings Map of Invasive Plants in Portugal,2979474,2015,-8.039799331,41.70282403,Frequent
326931,TW,Deciduous Broadleaf,Lauraceae,Sassafras,Sassafras randaiense,Chinese Taipei,iNaturalist Research-grade Observations,4178502,2020,121.0812082,24.50084733,Rare
5262549,AU,Evergreen Broadleaf,Meliaceae,Azadirachta,Azadirachta indica,Australia,Flora Atlas N.T.,3190474,2017,132.1719958,-14.53139878,Frequent
6148597,CO,Deciduous Broadleaf,Fabaceae,Coursetia,Coursetia ferruginea,Colombia,Flora y análisis de suelos de la expedición Montes de María,2959249,2023,-75.24213988,9.769306266,Rare
1418929,FR,Deciduous Broadleaf,Rosaceae,Cormus,Cormus domestica,France,Données de l'inventaire forestier national de l'IGN-Relevés floristiques du protocole de l'Inventaire National Forestier de l'IGN,3013215,2016,0.707142081,45.3089481,Frequent
5385850,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia parvipinnula,Australia,NSW BioNet Atlas,2979735,2023,151.2160807,-32.8873284,Common
2652538,CA,Deciduous Broadleaf,Asteraceae,Nabalus,Nabalus altissima,Canada,iNaturalist Research-grade Observations,3090757,2023,-72.17390825,48.43232543,Frequent
5426055,AU,Evergreen Broadleaf,Myrtaceae,Melaleuca,Melaleuca biconvexa,Australia,NSW BioNet Atlas,5415932,2021,150.5519734,-35.07900332,Frequent
6195665,CO,Evergreen Broadleaf,Fabaceae,Chloroleucon,Chloroleucon mangense,Colombia,Fauna y Flora del proyecto: Subestación Toluviejo 220 kv y líneas asociadas - Tramo 2,2943053,2020,-75.42075809,9.975062566,Frequent
3787677,US,Deciduous Broadleaf,Ericaceae,Gaylussacia,Gaylussacia tomentosa,United States of America,iNaturalist Research-grade Observations,2882737,2024,-80.98231837,28.4194117,Common
2511107,RU,Evergreen Needleleaf,Pinaceae,Picea,Picea fennica,Russian Federation,iNaturalist Research-grade Observations,5284781,2024,31.68556499,58.55161316,Common
4207121,US,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus alatus,United States of America,iNaturalist Research-grade Observations,3169120,2021,-81.91252253,36.17197358,Frequent
4890742,US,Evergreen Broadleaf,Arecaceae,Cocos,Cocos nucifera,United States of America,iNaturalist Research-grade Observations,2735117,2022,-80.2732678,25.68011458,Common
4399575,US,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus alatus,United States of America,Pl@ntNet automatically identified occurrences,3169120,2020,-76.52632085,39.78454105,Frequent
5650754,AU,Evergreen Broadleaf,Rosaceae,Rhaphiolepis,Rhaphiolepis indica,Australia,iNaturalist Research-grade Observations,5371542,2024,153.0894739,-26.45019241,Common
2079931,PT,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,Portugal,iNaturalist Research-grade Observations,5015,2024,-8.356431179,40.37200978,Frequent
5370118,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia ausfeldii,Australia,NSW BioNet Atlas,2978889,2019,149.756929,-32.51304483,Frequent
3072145,MX,Deciduous Broadleaf,Fagaceae,Quercus,Quercus glaucoides,Mexico,iNaturalist Research-grade Observations,2879457,2018,-96.72609768,17.1420107,Rare
352520,TW,Evergreen Broadleaf,Sabiaceae,Meliosma,Meliosma rigida,Chinese Taipei,iNaturalist Research-grade Observations,7269635,2024,121.5074671,25.16759888,Common
5581109,AU,Evergreen Broadleaf,Myrtaceae,Corymbia,Corymbia tessellaris,Australia,iNaturalist Research-grade Observations,5418427,2024,152.8659793,-26.14928335,Common
5839810,AU,Evergreen Needleleaf,Phyllocladaceae,Phyllocladus,Phyllocladus aspleniifolius,Australia,iNaturalist Research-grade Observations,5284464,2022,145.8616947,-41.2542563,Common
4807088,US,Evergreen Broadleaf,Zygophyllaceae,Porlieria,Porlieria angustifolia,United States of America,iNaturalist Research-grade Observations,3189916,2023,-98.34406912,28.47718381,Common
497347,KR,Deciduous Broadleaf,Celastraceae,Euonymus,Euonymus japonicus,"Korea, Republic of",NIEK_NES,7102937,2017,127.1835281,37.05286007,Common
6134079,CO,Deciduous Broadleaf,Fabaceae,Platypodium,Platypodium elegans,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2977383,2019,-73.79856389,10.06460131,Common
3691167,US,Deciduous Broadleaf,Fabaceae,Chamaecrista,Chamaecrista fasciculata,United States of America,iNaturalist Research-grade Observations,2949728,2022,-81.23345495,36.1895023,Frequent
4896505,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191,2024,-84.96037606,29.84801404,Frequent
708647,AT,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica persica,Austria,Biodiversitätsdatenbank Salzburg,3172077,2020,13.41000175,47.74999825,Frequent
148872,MG,Evergreen Broadleaf,Apocynaceae,Mascarenhasia,Mascarenhasia arborescens,Madagascar,iNaturalist Research-grade Observations,7316625,2018,49.35919864,-12.34338032,Rare
315640,TW,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium kengii,Chinese Taipei,iNaturalist Research-grade Observations,5733634,2023,121.1452721,24.54887185,Rare
416456,TW,Evergreen Broadleaf,Primulaceae,Maesa,Maesa perlaria,Chinese Taipei,iNaturalist Research-grade Observations,7330845,2021,120.6252473,23.85709137,Frequent
4756997,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491,2021,-119.345842,34.35671813,Frequent
3533347,US,Deciduous Broadleaf,Elaeagnaceae,Elaeagnus,Elaeagnus pungens,United States of America,iNaturalist Research-grade Observations,3039270,2020,-97.01969827,32.96559008,Common
2390392,SE,Deciduous Broadleaf,Oleaceae,Fraxinus,Fraxinus excelsior,Sweden,Artportalen,3172358,2023,18.30654062,59.23759235,Frequent
3185293,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina reticulata,United States of America,iNaturalist Research-grade Observations,3158063,2022,-82.28139274,26.9914381,Common
2492638,RU,Deciduous Broadleaf,Betulaceae,Betula,Betula humilis,Russian Federation,iNaturalist Research-grade Observations,5331629,2023,36.46403578,55.88828574,Common
4046299,US,Deciduous Broadleaf,Cannabaceae,Celtis,Celtis laevigata,United States of America,iNaturalist Research-grade Observations,2984491,2016,-94.69108881,33.00437534,Frequent
5173303,US,Evergreen Needleleaf,Pinaceae,Picea,Picea rubens,United States of America,iNaturalist Research-grade Observations,5284717,2023,-72.33133236,42.67761027,Frequent
4141080,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus macrocarpa,United States of America,iNaturalist Research-grade Observations,2878213,2023,-88.86000263,43.06376396,Frequent
376511,TW,Evergreen Broadleaf,Euphorbiaceae,Mallotus,Mallotus paniculatus,Chinese Taipei,iNaturalist Research-grade Observations,5378650,2024,120.7008558,22.61399656,Frequent
310702,TW,Deciduous Broadleaf,Asteraceae,Blumea,Blumea sinuata,Chinese Taipei,iNaturalist Research-grade Observations,5395686,2020,120.6381029,22.96220776,Common
5260730,AU,Evergreen Broadleaf,Malvaceae,Waltheria,Waltheria indica,Australia,Flora Atlas N.T.,5406665,2022,132.9624919,-15.48377804,Common
6016469,CO,Evergreen Broadleaf,Annonaceae,Annona,Annona squamosa,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,5407099,2018,-75.86927231,6.793226418,Common
6259613,CL,Deciduous Broadleaf,Nothofagaceae,Nothofagus,Nothofagus dombeyi,Chile,iNaturalist Research-grade Observations,2874895,2023,-72.9489892,-36.67316762,Common
3955274,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus garryana,United States of America,iNaturalist Research-grade Observations,2879260,2019,-123.0239984,40.96287188,Frequent
5924414,CO,Deciduous Broadleaf,Malvaceae,Heliocarpus,Heliocarpus americanus,Colombia,"Biodiversidad asociada al proyecto Línea de Transmisión de Energía Segundo Circuito San Lorenzo - Calizas a 110 kV, Antioquia",4259460,2018,-74.92947664,5.990855775,Common
3408990,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus ilicifolia,United States of America,iNaturalist Research-grade Observations,2878190,2018,-68.31660748,44.32048133,Frequent
308160,TW,Deciduous Broadleaf,Amaranthaceae,Achyranthes,Achyranthes bidentata,Chinese Taipei,iNaturalist Research-grade Observations,3085175,2023,121.1043019,24.76479044,Common
3078693,MX,Evergreen Broadleaf,Malvaceae,Waltheria,Waltheria indica,Mexico,iNaturalist Research-grade Observations,5406665,2024,-99.17685529,23.76600532,Common
3456505,US,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus cerulea,United States of America,iNaturalist Research-grade Observations,2888726,2022,-120.9958476,47.17643746,Frequent
5078514,US,Evergreen Broadleaf,Rubiaceae,Chiococca,Chiococca alba,United States of America,iNaturalist Research-grade Observations,2907406,2020,-82.08791235,26.42777651,Common
3235886,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus sericea,Canada,iNaturalist Research-grade Observations,3082244,2021,-78.77451488,44.4061808,Frequent
2638693,CA,Deciduous Broadleaf,Anacardiaceae,Rhus,Rhus typhina,Canada,iNaturalist Research-grade Observations,3190538,2024,-65.73944327,47.10770041,Frequent
5698923,AU,Evergreen Broadleaf,Myrtaceae,Angophora,Angophora floribunda,Australia,NSW BioNet Atlas,3177412,2021,150.5069409,-30.4116667,Common
3170122,US,Deciduous Broadleaf,Asteraceae,Nabalus,Nabalus albus,United States of America,iNaturalist Research-grade Observations,8023270,2021,-87.92722111,43.13894441,Frequent
317539,TW,Deciduous Broadleaf,Euphorbiaceae,Vernicia,Vernicia montana,Chinese Taipei,iNaturalist Research-grade Observations,3074918,2023,121.599708,25.12093885,Common
6237987,BR,Evergreen Broadleaf,Lythraceae,Diplusodon,Diplusodon virgatus,Brazil,iNaturalist Research-grade Observations,7286258,2019,-47.88306228,-21.9746239,Rare
3172898,US,Deciduous Broadleaf,Amaranthaceae,Achyranthes,Achyranthes bidentata,United States of America,iNaturalist Research-grade Observations,3085175,2021,-83.28299156,38.60795373,Common
6160370,CO,Deciduous Broadleaf,Fabaceae,Prosopis,Prosopis juliflora,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,5358460,2019,-73.79151851,10.06497142,Frequent
3812527,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum hypericoides,United States of America,iNaturalist Research-grade Observations,3189520,2019,-83.37926355,34.02140711,Frequent
5511347,AU,Deciduous Broadleaf,Asteraceae,Sigesbeckia,Sigesbeckia orientalis,Australia,iNaturalist Research-grade Observations,3125901,2021,145.5462445,-37.85279605,Frequent
3329635,MX,Evergreen Broadleaf,Turneraceae,Turnera,Turnera ulmifolia,Mexico,iNaturalist Research-grade Observations,2874852,2017,-87.35364695,20.3509894,Common
4195740,US,Deciduous Broadleaf,Betulaceae,Corylus,Corylus cornuta,United States of America,iNaturalist Research-grade Observations,2876032,2023,-79.39781249,41.61639773,Frequent
4345164,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus nigra,United States of America,iNaturalist Research-grade Observations,2879328,2022,-78.82470652,35.67625085,Frequent
5078463,US,Evergreen Broadleaf,Rubiaceae,Chiococca,Chiococca alba,United States of America,iNaturalist Research-grade Observations,2907406,2022,-82.15167303,26.47241211,Common
4648842,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491,2023,-118.5353692,34.12125976,Frequent
4781095,US,Evergreen Broadleaf,Papaveraceae,Dendromecon,Dendromecon rigida,United States of America,iNaturalist Research-grade Observations,2888424,2021,-119.5531367,34.46412004,Frequent
