sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,Category
4742113,US,Evergreen Broadleaf,Asparagaceae,Nolina,Nolina texana,United States of America,iNaturalist Research-grade Observations,2776985.0,2023,-97.96507228198044,30.419479049087688,Common
450478,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2022,121.05598753602249,22.78268435282362,Frequent
96983,ZA,Deciduous Broadleaf,Fabaceae,Psoralea,Psoralea congesta,South Africa,iNaturalist Research-grade Observations,10700000.0,2021,18.380254014665983,-33.99133938862629,Rare
4620585,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2019,-71.9824835039914,44.87701281692576,Frequent
305587,TW,Deciduous Broadleaf,Juglandaceae,Platycarya,Platycarya strobilacea,Chinese Taipei,iNaturalist Research-grade Observations,7148630.0,2024,120.8333357022218,23.436919200284148,Common
1037598,ES,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Spain,iNaturalist Research-grade Observations,2881550.0,2021,-3.756904115054489,40.505145157388434,Frequent
5341721,AU,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus asper,Australia,NSW BioNet Atlas,3105782.0,2023,149.5804289012146,-32.159192865988544,Frequent
4117448,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2020,-95.86248573955226,41.40670404477833,Frequent
5048771,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2021,-77.64981366067687,38.8334058769463,Frequent
3724827,US,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis macrantha,United States of America,iNaturalist Research-grade Observations,2891648.0,2024,-86.4003981589696,36.07819868163896,Rare
2936800,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus nuttallii,Canada,iNaturalist Research-grade Observations,8288790.0,2021,-124.78092435562478,49.453642396837296,Frequent
5357320,AU,Evergreen Broadleaf,Ericaceae,Leucopogon,Leucopogon amplexicaulis,Australia,iNaturalist Research-grade Observations,4010422.0,2024,151.25593166294584,-33.71350172018818,Common
5286533,AU,Evergreen Broadleaf,Proteaceae,Adenanthos,Adenanthos cuneatus,Australia,iNaturalist Research-grade Observations,3996967.0,2024,117.93155785528766,-35.08248587550554,Rare
4271818,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,Pl@ntNet automatically identified occurrences,3039491.0,2021,-87.34130861315616,44.95307170359437,Frequent
417544,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2023,120.26385944758518,22.65080643916796,Frequent
3150432,MX,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha dioica,Mexico,iNaturalist Research-grade Observations,3072862.0,2022,-101.0707692791897,29.44249000827769,Common
4875630,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2023,-86.33771211636025,39.84543007473322,Frequent
2588297,RU,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea salicifolia,Russian Federation,iNaturalist Research-grade Observations,3026454.0,2024,103.53182295530438,52.78616494643324,Common
3132357,CA,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,Canada,iNaturalist Research-grade Observations,3039491.0,2024,-79.96621855771883,43.68912613269198,Frequent
3575588,US,Deciduous Broadleaf,Rosaceae,Crataegus,Crataegus viridis,United States of America,iNaturalist Research-grade Observations,3014089.0,2022,-97.40911602173789,30.65871427970612,Common
5258126,AU,Deciduous Broadleaf,Loranthaceae,Nuytsia,Nuytsia floribunda,Australia,iNaturalist Research-grade Observations,4004137.0,2022,115.63692674868967,-31.47373093385074,Common
5751038,NZ,Evergreen Broadleaf,Ericaceae,Dracophyllum,Dracophyllum elegantissimum,New Zealand,iNaturalist Research-grade Observations,4010897.0,2015,173.0159836165764,-40.96493644431239,Rare
2633105,UA,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,Ukraine,Pl@ntNet observations,5015.0,2022,27.99721063393587,51.1791093858724,Frequent
880426,BE,Deciduous Broadleaf,Fagaceae,Castanea,Castanea sativa,Belgium,Pl@ntNet observations,5333294.0,2022,5.599632084492051,50.55791647721789,Frequent
4033405,US,Deciduous Broadleaf,Anacardiaceae,Pistacia,Pistacia chinensis,United States of America,iNaturalist Research-grade Observations,3190586.0,2020,-96.99077653820672,33.062526475597714,Common
295532,HK,Evergreen Broadleaf,Rutaceae,Glycosmis,Glycosmis parviflora,Hong Kong,iNaturalist Research-grade Observations,7732678.0,2021,114.24191482052336,22.506090773579427,Common
107260,ZA,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis hirta,South Africa,iNaturalist Research-grade Observations,2891754.0,2021,18.833031135632883,-33.9364255591531,Rare
5024221,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia hirsuta,United States of America,iNaturalist Research-grade Observations,2882993.0,2023,-81.84262611741308,30.955052758414965,Common
4943589,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2023,-84.35496391474344,39.26343712343958,Frequent
4154656,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,iNaturalist Research-grade Observations,3039491.0,2023,-89.79826437540274,43.40134912800574,Frequent
4807568,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2019,-88.21106965093394,40.12845813679755,Frequent
1037905,ES,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Spain,iNaturalist Research-grade Observations,2881550.0,2020,-3.75152198008298,40.50151990823198,Frequent
2005654,PT,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Portugal,iNaturalist Research-grade Observations,2881550.0,2023,-7.941395889224956,37.10408176549998,Frequent
3469541,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus nuttallii,United States of America,iNaturalist Research-grade Observations,8288790.0,2019,-120.4327791136918,38.56634585575438,Frequent
499495,KR,Deciduous Broadleaf,Rosaceae,Neillia,Neillia incisa,"Korea, Republic of",2020_biodiversity_new_contents,3853033.0,2020,126.41296871848914,35.826460131666664,Common
862264,DE,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium myrtillus,Germany,"Observation.org, Nature data from around the World",2882833.0,2022,7.16948090586294,51.2108893990803,Frequent
4749747,US,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus ashei,United States of America,iNaturalist Research-grade Observations,2684487.0,2024,-98.07354883330764,30.618461974496658,Frequent
4749618,US,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus ashei,United States of America,iNaturalist Research-grade Observations,2684487.0,2024,-99.65936123644984,29.6569014233316,Frequent
3616497,US,Deciduous Broadleaf,Fabaceae,Senna,Senna lindheimeriana,United States of America,iNaturalist Research-grade Observations,2957348.0,2019,-100.39392233028715,29.6523130083476,Common
2633654,UA,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,Ukraine,iNaturalist Research-grade Observations,5015.0,2024,29.78788751677656,50.94397206912209,Frequent
3065538,MX,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha dioica,Mexico,iNaturalist Research-grade Observations,3072862.0,2021,-99.87463325800704,20.44017587821479,Common
1198761,FR,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,France,Appui technique et scientifique à la mise en œuvre de la MAET Herb07 zones humides-Inventaires du CBNPMP dans le cadre du Concours Prairies fleuries en Midi-Pyrénées,3152379.0,2017,1.5086610367155044,42.976637589069234,Frequent
4477958,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2022,-72.09974894349493,43.514333830497954,Frequent
1458143,GB,Deciduous Broadleaf,Fabaceae,Medicago,Medicago lupulina,United Kingdom of Great Britain and Northern Ireland,Vascular plant records verified via iRecord,2965201.0,2021,-1.6460726947784927,50.73922798515208,Frequent
6191466,CO,Evergreen Broadleaf,Capparaceae,Quadrella,Capparis indica,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,5602118.0,2019,-72.90933887165751,10.793989851539568,Frequent
786271,DE,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,Germany,naturgucker,3152379.0,2021,11.36157544732953,49.90249996797821,Frequent
5908267,CO,Deciduous Broadleaf,Fabaceae,Enterolobium,Enterolobium cyclocarpum,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,2961150.0,2018,-75.693258218648,7.077297909785053,Frequent
145691,MG,Evergreen Broadleaf,Euphorbiaceae,Sclerocroton,Sclerocroton melanostictus,Madagascar,iNaturalist Research-grade Observations,3061314.0,2019,47.72884873206127,-14.929293281989477,Rare
96968,ZA,Deciduous Broadleaf,Fabaceae,Psoralea,Psoralea congesta,South Africa,iNaturalist Research-grade Observations,10700000.0,2022,18.420042573365883,-33.97717282457948,Rare
6001675,CO,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum toronis,Colombia,"Caracterización florística en áreas de restauración pasiva ubicadas en 4 municipios pertenecientes a la cuenca de La Fe, Antioquia",3857277.0,2020,-75.49611244287304,6.045082902428134,Rare
4756927,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491.0,2021,-116.99024162290527,33.20222565250113,Frequent
96961,ZA,Deciduous Broadleaf,Fabaceae,Psoralea,Psoralea congesta,South Africa,iNaturalist Research-grade Observations,10700000.0,2023,18.41173526810332,-33.96850879123264,Rare
6154564,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Monitoreos en áreas de compensación por pérdida de biodiversidad relacionadas al Gasoducto Loop San Mateo,2972960.0,2020,-75.1450340396321,9.935394402799616,Frequent
680676,AT,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus ebulus,Austria,Pl@ntNet automatically identified occurrences,2888722.0,2021,15.993444371091172,48.11812379492604,Frequent
6136886,CO,Deciduous Broadleaf,Fabaceae,Enterolobium,Enterolobium cyclocarpum,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental (EIA) para la obtención de la licencia ambiental global para el área de desarrollo VIM-43,2961150.0,2021,-74.28512315608138,10.52166363200352,Frequent
3273118,PR,Evergreen Broadleaf,Urticaceae,Urera,Urera baccifera,Puerto Rico,iNaturalist Research-grade Observations,7411905.0,2021,-66.85847697426411,18.23358526281605,Common
4751021,US,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus ashei,United States of America,iNaturalist Research-grade Observations,2684487.0,2020,-98.708917224211,29.780900105425808,Frequent
3066811,MX,Deciduous Broadleaf,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,Mexico,iNaturalist Research-grade Observations,2958715.0,2020,-96.16615943949402,15.755885762468846,Common
6215790,CO,Evergreen Broadleaf,Sapotaceae,Pradosia,Pradosia colombiana,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2883841.0,2018,-73.93477158631214,10.123688862983478,Common
2995450,CA,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,Canada,iNaturalist Research-grade Observations,2684171.0,2023,-121.97078103533896,49.05723277228702,Frequent
3575706,US,Deciduous Broadleaf,Rosaceae,Crataegus,Crataegus viridis,United States of America,iNaturalist Research-grade Observations,3014089.0,2018,-95.3963625291324,30.093050556470185,Common
3602597,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,United States of America,iNaturalist Research-grade Observations,2928521.0,2024,-109.18500884344832,31.873302061047923,Common
5270801,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,Australia,iNaturalist Research-grade Observations,3176934.0,2021,116.71399585354324,-34.8223998883612,Common
1510049,IT,Deciduous Broadleaf,Fabaceae,Medicago,Medicago lupulina,Italy,Wikiplantbase #Liguria,2965201.0,2022,8.815789932997268,44.476656887943165,Frequent
3380346,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus nuttallii,United States of America,iNaturalist Research-grade Observations,8288790.0,2023,-121.58031985159398,46.73518711241245,Frequent
2915901,CA,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,Canada,iNaturalist Research-grade Observations,2888601.0,2021,-80.0203877173161,45.13552920049927,Frequent
134200,ZA,Evergreen Broadleaf,Salvadoraceae,Azima,Azima tetracantha,South Africa,iNaturalist Research-grade Observations,3796625.0,2022,25.253128895756863,-33.58103520519346,Common
3814629,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2023,-80.14231737652152,27.00984526497452,Common
3209629,US,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,United States of America,iNaturalist Research-grade Observations,3146632.0,2020,-78.65425292757187,38.1357126306189,Frequent
5250736,AU,Evergreen Broadleaf,Fabaceae,Bossiaea,Bossiaea aquifolium,Australia,iNaturalist Research-grade Observations,2968302.0,2024,116.13518670040172,-32.083490707404195,Rare
1062871,ES,Deciduous Broadleaf,Rosaceae,Sorbus,Sorbus aria,Spain,Pl@ntNet automatically identified occurrences,5015.0,2022,-6.646495238809539,43.1729584311493,Frequent
3101607,MX,Evergreen Broadleaf,Urticaceae,Urera,Urera baccifera,Mexico,iNaturalist Research-grade Observations,7411905.0,2017,-92.05351270149669,17.486123989631125,Common
95031,ZA,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,South Africa,Pl@ntNet automatically identified occurrences,2943719.0,2022,22.44403346421862,-33.92829215883161,Common
6000189,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,2972960.0,2019,-75.844604567503,6.699357881798141,Frequent
2997873,CA,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,Canada,iNaturalist Research-grade Observations,2684171.0,2021,-124.661384774584,49.29245035285629,Frequent
3602629,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea cristulata,United States of America,iNaturalist Research-grade Observations,2928521.0,2022,-112.5498732529849,34.61650981542044,Common
369851,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994.0,2020,121.54869144782192,24.176189104833885,Frequent
2715499,CA,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,Canada,iNaturalist Research-grade Observations,3152379.0,2019,-75.88542317854625,45.566710895064325,Frequent
356444,TW,Evergreen Broadleaf,Rhamnaceae,Sageretia,Sageretia randaiensis,Chinese Taipei,iNaturalist Research-grade Observations,3876382.0,2019,121.6218430006037,24.96709094048148,Rare
3814554,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2024,-81.40608012428072,27.52872855905874,Common
450727,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994.0,2024,121.09040733705402,22.870475134363865,Frequent
2787228,CA,Deciduous Broadleaf,Sapindaceae,Acer,Acer glabrum,Canada,iNaturalist Research-grade Observations,3189864.0,2020,-119.5580996874521,49.061919287494185,Frequent
6156122,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2972960.0,2018,-73.40825431122443,10.238078182307524,Frequent
4944496,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2023,-89.4408718850701,37.561786193130935,Frequent
5893354,CO,Deciduous Broadleaf,Burseraceae,Bursera,Bursera simaruba,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,3190450.0,2018,-75.82898879561384,6.90617098865696,Frequent
6215697,CO,Evergreen Broadleaf,Sapotaceae,Pradosia,Pradosia colombiana,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2883841.0,2019,-73.82012363912699,10.066790733541506,Common
5250794,AU,Evergreen Broadleaf,Fabaceae,Bossiaea,Bossiaea aquifolium,Australia,iNaturalist Research-grade Observations,2968302.0,2019,116.08961468763552,-34.25171521733909,Rare
741928,AT,Deciduous Broadleaf,Fabaceae,Medicago,Medicago lupulina,Austria,"Observation.org, Nature data from around the World",2965201.0,2024,12.31794114576734,47.26087945380529,Frequent
304573,TW,Deciduous Broadleaf,Scrophulariaceae,Buddleja,Buddleja asiatica,Chinese Taipei,iNaturalist Research-grade Observations,3173333.0,2023,120.60199308046796,22.953463464069547,Common
4649359,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,United States of America,iNaturalist Research-grade Observations,2882491.0,2020,-116.4120210711028,32.872880907794666,Frequent
4196181,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2021,-87.27344109512272,36.61491392083591,Frequent
305615,TW,Deciduous Broadleaf,Juglandaceae,Platycarya,Platycarya strobilacea,Chinese Taipei,iNaturalist Research-grade Observations,7148630.0,2023,121.31291202051987,24.35424100989798,Common
4027446,US,Evergreen Broadleaf,Thymelaeaceae,Wikstroemia,Wikstroemia oahuensis,United States of America,iNaturalist Research-grade Observations,5420862.0,2024,-157.9353930358435,21.43312404169507,Rare
3647043,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer glabrum,United States of America,iNaturalist Research-grade Observations,3189864.0,2024,-105.49050538853574,40.70627291040412,Frequent
2588535,RU,Deciduous Broadleaf,Rosaceae,Spiraea,Spiraea salicifolia,Russian Federation,iNaturalist Research-grade Observations,3026454.0,2021,131.66298944398682,43.91966165715513,Common
5751039,NZ,Evergreen Broadleaf,Ericaceae,Dracophyllum,Dracophyllum elegantissimum,New Zealand,iNaturalist Research-grade Observations,4010897.0,2015,172.89659118587036,-40.98346846829052,Rare
2838277,CA,Deciduous Broadleaf,Oleaceae,Fraxinus,Fraxinus nigra,Canada,iNaturalist Research-grade Observations,3172369.0,2022,-89.27031126977579,48.41623253675312,Frequent
5161568,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2021,-78.71727786186128,42.88821807428046,Frequent
3380907,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus nuttallii,United States of America,iNaturalist Research-grade Observations,8288790.0,2020,-122.27869088128152,41.22526768201468,Frequent
379955,TW,Evergreen Broadleaf,Euphorbiaceae,Croton,Croton cascarilloides,Chinese Taipei,iNaturalist Research-grade Observations,3057960.0,2021,120.64722620155412,22.677676982116022,Common
4151982,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2015,-88.8909800022602,42.26729271168917,Frequent
309131,TW,Deciduous Broadleaf,Anacardiaceae,Pistacia,Pistacia chinensis,Chinese Taipei,iNaturalist Research-grade Observations,3190586.0,2022,121.51651011551918,24.1810629022853,Common
5799736,NZ,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris amoena,New Zealand,iNaturalist Research-grade Observations,3877695.0,2022,175.42692591505246,-36.2191285704331,Common
1126931,ES,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Spain,Banco de Datos de la Biodiversidad de la Comunitat Valenciana,2881550.0,2019,-0.5199980693475911,38.77000191906736,Frequent
5943917,CO,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus asper,Colombia,iNaturalist Research-grade Observations,3105782.0,2021,-73.77813674360775,5.103499123982503,Frequent
5304309,AU,Evergreen Broadleaf,Rutaceae,Geijera,Geijera salicifolia,Australia,iNaturalist Research-grade Observations,7956176.0,2020,146.7700938395835,-19.196278425648693,Common
356437,TW,Evergreen Broadleaf,Rhamnaceae,Sageretia,Sageretia randaiensis,Chinese Taipei,iNaturalist Research-grade Observations,3876382.0,2021,121.73268733459022,25.017523373395942,Rare
5799889,NZ,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris amoena,New Zealand,iNaturalist Research-grade Observations,3877695.0,2018,175.9421215325655,-37.387854497440216,Common
4437473,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,iNaturalist Research-grade Observations,3039491.0,2023,-71.15757656371024,42.460010600118046,Frequent
4155371,US,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus cathartica,United States of America,iNaturalist Research-grade Observations,3039491.0,2020,-87.9113110417171,42.1733751253015,Frequent
3724859,US,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis macrantha,United States of America,iNaturalist Research-grade Observations,2891648.0,2021,-86.29619788555267,35.85741075207864,Rare
3605486,US,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha dioica,United States of America,iNaturalist Research-grade Observations,3072862.0,2022,-99.0684099511398,28.939530164055324,Common
4355745,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2021,-77.30683744405003,38.96714323574125,Frequent
4504417,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,United States of America,iNaturalist Research-grade Observations,2684171.0,2024,-122.7141488537568,45.51309466399769,Frequent
2936809,CA,Deciduous Broadleaf,Cornaceae,Cornus,Cornus nuttallii,Canada,iNaturalist Research-grade Observations,8288790.0,2021,-123.51874458873957,48.79370881823048,Frequent
1746854,NO,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium oxycoccos,Norway,Norwegian Species Observation Service,2882940.0,2018,11.500026075937974,59.27128977721963,Frequent
2001740,PT,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rotundifolia,Portugal,Forestry Inventory 2015,2881550.0,2015,-7.767098547247863,38.895320495073406,Frequent
5357444,AU,Evergreen Broadleaf,Ericaceae,Leucopogon,Leucopogon amplexicaulis,Australia,iNaturalist Research-grade Observations,4010422.0,2021,151.1437629759464,-33.700927055217456,Common
76359,ZA,Evergreen Broadleaf,Asphodelaceae,Aloe,Aloe africana,South Africa,iNaturalist Research-grade Observations,2777855.0,2024,25.80114349702325,-33.686711441059074,Rare
3664925,US,Deciduous Broadleaf,Asteraceae,Sonchus,Sonchus asper,United States of America,iNaturalist Research-grade Observations,3105782.0,2021,-87.208971412092,34.06911948830154,Frequent
95219,ZA,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,South Africa,iNaturalist Research-grade Observations,2943719.0,2021,18.88695058557115,-33.93887360563144,Common
4666732,US,Evergreen Broadleaf,Fabaceae,Paraserianthes,Paraserianthes lophantha,United States of America,iNaturalist Research-grade Observations,2943719.0,2019,-122.74859540939472,37.93519577444755,Common
6053687,CO,Deciduous Broadleaf,Fabaceae,Enterolobium,Enterolobium cyclocarpum,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,2961150.0,2018,-75.85765635628644,6.714973653687308,Frequent
450492,TW,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia paniculata,Chinese Taipei,iNaturalist Research-grade Observations,3169458.0,2022,121.49168184085356,22.646048578343933,Frequent
3605462,US,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha dioica,United States of America,iNaturalist Research-grade Observations,3072862.0,2024,-99.14820556449122,26.73401865111151,Common
6155448,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,"Censo forestal asociado al nuevo cauce del arroyo Bruno, municipio de Albania, La Guajira",2972960.0,2019,-72.54047757341542,11.16623560748123,Frequent
3575602,US,Deciduous Broadleaf,Rosaceae,Crataegus,Crataegus viridis,United States of America,iNaturalist Research-grade Observations,3014089.0,2022,-95.96518775501522,29.65313794204248,Common
4942568,US,Evergreen Broadleaf,Lauraceae,Lindera,Lindera benzoin,United States of America,iNaturalist Research-grade Observations,5371740.0,2024,-85.70773477863048,35.524743977087354,Frequent
3814773,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2020,-81.36327721326869,29.20761131938849,Common
6222560,AR,Evergreen Broadleaf,Urticaceae,Urera,Urera baccifera,Argentina,iNaturalist Research-grade Observations,7411905.0,2023,-64.40172187156494,-24.092683519406005,Common
3936714,US,Evergreen Broadleaf,Ericaceae,Arctostaphylos,Arctostaphylos montereyensis,United States of America,iNaturalist Research-grade Observations,2882623.0,2022,-121.78720430406968,36.49870082918101,Rare
134155,ZA,Evergreen Broadleaf,Salvadoraceae,Azima,Azima tetracantha,South Africa,iNaturalist Research-grade Observations,3796625.0,2023,26.659565040822127,-33.61074619551257,Common
3047337,MX,Deciduous Broadleaf,Burseraceae,Bursera,Bursera bipinnata,Mexico,iNaturalist Research-grade Observations,7286788.0,2023,-96.77093839717078,17.0886843127375,Rare
501885,KR,Deciduous Broadleaf,Viburnaceae,Sambucus,Sambucus sieboldiana,"Korea, Republic of",NIEK_NES,6369731.0,2018,128.2814435374093,38.04014071774039,Rare
3047373,MX,Deciduous Broadleaf,Burseraceae,Bursera,Bursera bipinnata,Mexico,iNaturalist Research-grade Observations,7286788.0,2020,-93.28295374844753,16.808041869736773,Rare
6004812,CO,Evergreen Broadleaf,Capparaceae,Quadrella,Capparis indica,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,5602118.0,2018,-75.85027208494193,6.749536145952567,Frequent
4875894,US,Evergreen Broadleaf,Acanthaceae,Ruellia,Ruellia strepens,United States of America,iNaturalist Research-grade Observations,5415414.0,2020,-86.71447494166905,33.54699442775145,Frequent
4478133,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2021,-72.30827434515827,42.6640233915153,Frequent
369061,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994.0,2023,121.70673982556026,25.051836156002214,Frequent
4431723,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2023,-78.09824315811666,41.32370679687055,Frequent
3087152,MX,Evergreen Needleleaf,Pinaceae,Abies,Abies religiosa,Mexico,iNaturalist Research-grade Observations,2685527.0,2023,-98.59402402646792,19.10536627337104,Common
4907963,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia hirsuta,United States of America,iNaturalist Research-grade Observations,2882993.0,2019,-87.41145473182792,30.375530149104936,Common
3814733,US,Deciduous Broadleaf,Hypericaceae,Hypericum,Hypericum tenuifolium,United States of America,iNaturalist Research-grade Observations,3710846.0,2021,-82.18946837465325,27.19178550615721,Common
5024352,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia hirsuta,United States of America,iNaturalist Research-grade Observations,2882993.0,2020,-82.19343697459082,29.56043323114135,Common
4620985,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum lantanoides,United States of America,iNaturalist Research-grade Observations,2888601.0,2017,-69.31369814620089,43.76742348808944,Frequent
